This list contains all games supported by FB Alpha.

4642 games supported in total; X = excluded from build; D = included in debug build only; NW = not working

  name		  status  full name						  parent	  year	  company	  hardware	  remarks
+---------------+-------+-------------------------------------------------------+---------------+-------+---------------+---------------+---------------------------------------+
| arkanoidjbl2	|  	| Arkanoid (bootleg with MCU set 2)			| arkanoid	| 1986	| bootleg (Beta)| Arkanoid	| 					|
| arkanoidjbla	|  	| Arkanoid (bootleg with MCU, alt)			| arkanoid	| 1986	| bootleg	| Arkanoid	| 					|
| ark1ball	|  	| Arkanoid (bootleg with MCU, harder)			| arkanoid	| 1986	| bootleg	| Arkanoid	| 					|
| ark1balla	|  	| Arkanoid (bootleg with MCU, harder, alt)		| arkanoid	| 1986	| bootleg	| Arkanoid	| 					|
| arkangc	|  	| Arkanoid (Game Corporation bootleg, set 1)		| arkanoid	| 1986	| bootleg	| Arkanoid	| 					|
| arkangc2	|  	| Arkanoid (Game Corporation bootleg, set 2)		| arkanoid	| 1986	| bootleg	| Arkanoid	| 					|
| arkanoidj	|  	| Arkanoid (Japan)					| arkanoid	| 1986	| Taito Corporat| Arkanoid	| 					|
| arkanoidja	|  	| Arkanoid (Japan, older rev)				| arkanoid	| 1986	| Taito Corporat| Arkanoid	| 					|
| arkanoidjb	|  	| Arkanoid (Japan, oldest rev)				| arkanoid	| 1986	| Taito Corporat| Arkanoid	| 					|
| arkatayt	|  	| Arkanoid (Tayto bootleg)				| arkanoid	| 1986	| bootleg	| Arkanoid	| 					|
| arktayt2	|  	| Arkanoid (Tayto bootleg, harder)			| arkanoid	| 1986	| bootleg	| Arkanoid	| 					|
| arkanoidu	|  	| Arkanoid (US)						| arkanoid	| 1986	| Taito America | Arkanoid	| 					|
| arkanoiduo	|  	| Arkanoid (US, oldest rev)				| arkanoid	| 1986	| Taito America | Arkanoid	| 					|
| arkanoid	|  	| Arkanoid (World, oldest rev)				| 		| 1986	| Taito Corporat| Arkanoid	| 					|
| arknoid2b	|  	| Arkanoid - Revenge of DOH (Japan bootleg)		| arknoid2	| 1987	| bootleg	| Miscellaneous	| 					|
| arknoid2j	|  	| Arkanoid - Revenge of DOH (Japan)			| arknoid2	| 1987	| Taito Corporat| Miscellaneous	| 					|
| arknoid2u	|  	| Arkanoid - Revenge of DOH (US)			| arknoid2	| 1987	| Taito America | Miscellaneous	| 					|
| arknoid2	|  	| Arkanoid - Revenge of DOH (World)			| 		| 1987	| Taito Corporat| Miscellaneous	| 					|
| armwrest	|  	| Arm Wrestling						| 		| 1985	| Nintendo	| Miscellaneous	| 					|
| armedf	|  	| Armed Formation					| 		| 1988	| Nichibutsu	| Miscellaneous	| 					|
| armedff	|  	| Armed Formation (Fillmore license)			| armedf	| 1988	| Nichibutsu (Fi| Miscellaneous	| 					|
| batriderc	|  	| Armed Police Batrider (China) (Fri Feb 13 1998)	| batrider	| 1998	| Raizing / 8ing| Toaplan GP9001| 					|
| batrider	|  	| Armed Police Batrider (Europe) (Fri Feb 13 1998)	| 		| 1998	| Raizing / 8ing| Toaplan GP9001| 					|
| batriderk	|  	| Armed Police Batrider (Korea) (Fri Feb 13 1998)	| batrider	| 1998	| Raizing / 8ing| Toaplan GP9001| 					|
| batrideru	|  	| Armed Police Batrider (U.S.A.) (Fri Feb 13 1998)	| batrider	| 1998	| Raizing / 8ing| Toaplan GP9001| 					|
| batriderhk	|  	| Armed Police Batrider - A Version (Hong Kong) (Mon Dec| batrider	| 1998	| Raizing / 8ing| Toaplan GP9001| 					|
| batriderja	|  	| Armed Police Batrider - A Version (Japan) (Mon Dec 22 | batrider	| 1998	| Raizing / 8ing| Toaplan GP9001| 					|
| batridert	|  	| Armed Police Batrider - A Version (Taiwan) (Mon Dec 22| batrider	| 1998	| Raizing / 8ing| Toaplan GP9001| 					|
| batriderj	|  	| Armed Police Batrider - B Version (Japan) (Fri Feb 13 | batrider	| 1998	| Raizing / 8ing| Toaplan GP9001| 					|
| armorcar	|  	| Armored Car (set 1)					| 		| 1981	| Stern		| Galaxian	| 					|
| armorcar2	|  	| Armored Car (set 2)					| armorcar	| 1981	| Stern		| Galaxian	| 					|
| armwarar1	|  	| Armored Warriors (940920 Asia)			| armwar	| 1994	| Capcom	| CPS2		| 					|
| armwaru1	|  	| Armored Warriors (940920 USA)				| armwar	| 1994	| Capcom	| CPS2		| 					|
| armwar1d	|  	| Armored Warriors (941011 Europe Phoenix Edition)	| armwar	| 1994	| bootleg	| CPS2		| 					|
| armwarr1	|  	| Armored Warriors (941011 Europe)			| armwar	| 1994	| Capcom	| CPS2		| 					|
| armwara	|  	| Armored Warriors (941024 Asia)			| armwar	| 1994	| Capcom	| CPS2		| 					|
| armwar	|  	| Armored Warriors (941024 Europe)			| 		| 1994	| Capcom	| CPS2		| 					|
| armwaru	|  	| Armored Warriors (941024 USA)				| armwar	| 1994	| Capcom	| CPS2		| 					|
| aof		|  	| Art of Fighting / Ryuuko no Ken (NGM-044)(NGH-044)	| 		| 1992	| SNK		| Neo Geo MVS	| 					|
| aof2a		|  	| Art of Fighting 2 / Ryuuko no Ken 2 (NGH-056)		| aof2		| 1994	| SNK		| Neo Geo MVS	| 					|
| aof2		|  	| Art of Fighting 2 / Ryuuko no Ken 2 (NGM-056)		| 		| 1994	| SNK		| Neo Geo MVS	| 					|
| aof3k		|  	| Art of Fighting 3 - The Path of the Warrior (Korean re| aof3		| 1996	| SNK		| Neo Geo MVS	| 					|
| aof3		|  	| Art of Fighting 3 - The Path of the Warrior / Art of F| 		| 1996	| SNK		| Neo Geo MVS	| 					|
| cv_artduel	|  	| Artillery Duel					| 		| 1983	| Xonox		| ColecoVision	| 					|
| ashnojoe	|  	| Ashita no Joe (Japan)					| scessjoe	| 1990	| Taito Corporat| Miscellaneous	| Incomplete sound			|
| ashuraj	|  	| Ashura Blaster (Japan)				| ashura	| 1990	| Taito Corporat| Taito B System| 					|
| ashurau	|  	| Ashura Blaster (US)					| ashura	| 1990	| Taito America | Taito B System| 					|
| ashura	|  	| Ashura Blaster (World)				| 		| 1990	| Taito Corporat| Taito B System| 					|
| aso		|  	| ASO - Armored Scrum Object				| 		| 1985	| SNK		| Miscellaneous	| 					|
| asterixaad	|  	| Asterix (ver AAD)					| asterix	| 1992	| Konami	| GX068		| 					|
| asterixeaa	|  	| Asterix (ver EAA)					| asterix	| 1992	| Konami	| GX068		| 					|
| asterixeac	|  	| Asterix (ver EAC)					| asterix	| 1992	| Konami	| GX068		| 					|
| asterix	|  	| Asterix (ver EAD)					| 		| 1992	| Konami	| GX068		| 					|
| asterixj	|  	| Asterix (ver JAD)					| asterix	| 1992	| Konami	| GX068		| 					|
| astrians	|  	| Astrians (clone of Swarm)				| galaxian	| 1979	| BGV Ltd	| Galaxian	| 					|
| asukaj	|  	| Asuka & Asuka (Japan)					| asuka		| 1988	| Taito Corporat| Taito Misc	| 					|
| asuka		|  	| Asuka & Asuka (World)					| 		| 1988	| Taito Corporat| Taito Misc	| 					|
| asurabld	|  	| Asura Blade - Sword of Dynasty (Japan)		| 		| 1998	| Fuuki		| FG-3		| Imperfect GFX				|
| asurabusa	|  	| Asura Buster - Eternal Warriors (Japan) (ARCADIA revie| asurabus	| 2000	| Fuuki		| FG-3		| Imperfect SND, freezes on first boss	|
| asurabus	|  	| Asura Buster - Eternal Warriors (Japan)		| 		| 2000	| Fuuki		| FG-3		| Imperfect SND, freezes on first boss	|
| asideral	|  	| Ataque Sideral (Spanish bootleg of UniWar S)		| uniwars	| 1980	| bootleg (Elect| Galaxian	| 					|
| athena	|  	| Athena						| 		| 1986	| SNK		| Miscellaneous	| 					|
| atehate	|  	| Athena no Hatena ?					| 		| 1993	| Athena	| Seta		| 					|
| atlantol	|   NW	| Atlant Olimpic					| trackfld	| 1996	| bootleg	| Miscellaneous	| 					|
| acitya	|  	| Atlantic City Action					| bwcasino	| 1983	| EPOS Corporati| Pac-man	| 					|
| atomboya	|  	| Atomic Boy (revision A)				| wilytowr	| 1985	| Irem (Memetron| M63		| 					|
| atomboy	|  	| Atomic Boy (revision B)				| wilytowr	| 1985	| Irem (Memetron| M63		| 					|
| atomicp	|  	| Atomic Point (Korea)					| 		| 1990	| Philco	| System 16B	| 					|
| atompunk	|  	| Atomic Punk (US)					| dynablst	| 1991	| Irem America (| M90		| 					|
| robokidj3	|  	| Atomic Robo-kid (Japan)				| robokid	| 1988	| UPL		| Miscellaneous	| 					|
| robokidj	|  	| Atomic Robo-kid (Japan, Type-2, set 1)		| robokid	| 1988	| UPL		| Miscellaneous	| 					|
| robokidj2	|  	| Atomic Robo-kid (Japan, Type-2, set 2)		| robokid	| 1988	| UPL		| Miscellaneous	| 					|
| robokid	|  	| Atomic Robo-kid (World, Type-2)			| 		| 1988	| UPL		| Miscellaneous	| 					|
| aurailjd	|  	| Aurail (set 1, Japan, FD1089A 317-0167 decrypted)	| aurail	| 1990	| Sega / Westone| System 16B	| 					|
| aurailj	|  	| Aurail (set 1, Japan, FD1089A 317-0167)		| aurail	| 1990	| Sega / Westone| System 16B	| 					|
| aurail1d	|  	| Aurail (set 2, World, FD1089B 317-0168 decrypted)	| aurail	| 1990	| Sega / Westone| System 16B	| 					|
| aurail1	|  	| Aurail (set 2, World, FD1089B 317-0168)		| aurail	| 1990	| Sega / Westone| System 16B	| 					|
| aurail	|  	| Aurail (set 3, US, unprotected)			| 		| 1990	| Sega / Westone| System 16B	| 					|
| avefenix	|  	| Ave Fenix (Electrogame, Spanish bootleg of Phoenix)	| phoenix	| 1980	| bootleg (Video| Miscellaneous	| 					|
| avefenixl	|  	| Ave Fenix (Laguna, Spanish bootleg of Phoenix)	| phoenix	| 1980	| bootleg	| Miscellaneous	| 					|
| avefenixrf	|  	| Ave Fenix (Recreativos Franco, Spanish bootleg of Phoe| phoenix	| 1980	| bootleg (Recre| Miscellaneous	| 					|
| avengers	|  	| Avengers (US set 1)					| 		| 1987	| Capcom	| Miscellaneous	| 					|
| avengers2	|  	| Avengers (US set 2)					| avengers	| 1987	| Capcom	| Miscellaneous	| 					|
| avspirit	|  	| Avenging Spirit					| 		| 1991	| Jaleco	| Mega System 1	| 					|
| aztarac	|  	| Aztarac						| 		| 1983	| Centuri	| Miscellaneous	| Vector graphics			|
| azurian	|  	| Azurian Attack					| 		| 1982	| Rait Electroni| Galaxian	| 					|
| bonkadv	|  	| B.C. Kid / Bonk's Adventure / Kyukyoku!! PC Genjin	| 		| 1994	| Kaneko	| Kaneko16	| 					|
| bcstry	|  	| B.C. Story (set 1)					| 		| 1997	| SemiCom	| Miscellaneous	| 					|
| bcstrya	|  	| B.C. Story (set 2)					| bcstry	| 1997	| SemiCom	| Miscellaneous	| 					|
| brapboys	|  	| B.Rap Boys (World)					| 		| 1992	| Kaneko	| Kaneko16	| 					|
| brapboysj	|  	| B.Rap Boys Special (Japan)				| brapboys	| 1992	| Kaneko	| Kaneko16	| 					|
| brapboysu	|  	| B.Rap Boys Special (US)				| brapboys	| 1992	| Kaneko	| Kaneko16	| 					|
| backfirt	|  	| Back Fire (Tecmo, bootleg)				| 		| 1988	| Tecmo		| Miscellaneous	| 					|
| bssoccer	|  	| Back Street Soccer					| 		| 1996	| SunA		| Miscellaneous	| graphics issues?			|
| backfire	|  	| Backfire! (set 1)					| 		| 1995	| Data East Corp| DECO IC16	| 					|
| backfirea	| D NW	| Backfire! (set 2)					| backfire	| 1995	| Data East Corp| DECO IC16	| Set inputs to \"Joystick\" in test mod|
| baddudes	|  	| Bad Dudes vs. Dragonninja (US)			| 		| 1988	| Data East USA	| DEC0		| 					|
| bagmanmc	| D NW	| Bagman (bootleg on Moon Cresta hardware set 1)	| bagman	| 1982	| bootleg	| Galaxian	| Bad Colours				|
| bagmanm2	|  	| Bagman (bootleg on Moon Cresta hardware set 2)	| bagman	| 1982	| Valadon Automa| Galaxian	| Bad Colours				|
| bakatono	|  	| Bakatonosama Mahjong Manyuuki (MOM-002)(MOH-002)	| 		| 1991	| Monolith Corp.| Neo Geo MVS	| 					|
| bakubrkr	|  	| Bakuretsu Breaker					| explbrkr	| 1992	| Kaneko	| Kaneko16	| 					|
| ballboy	|  	| Ball Boy						| snowbro3	| 2003	| bootleg	| Kaneko Pandora| 					|
| ballbros	|  	| Balloon Brothers					| 		| 1992	| East Technolog| Taito-X	| 					|
| b2b		|  	| Bang Bang Busters (2010 NCI release)			| 		| 2000	| Visco		| Neo Geo MVS	| 					|
| bangbead	|  	| Bang Bead						| 		| 2000	| Visco		| Neo Geo MVS	| 					|
| bangbedp	|  	| Bang Bead (Prototype?)				| bangbead	| 2000	| Visco		| Neo Geo MVS	| 					|
| bang		|  	| Bang!							| 		| 1998	| Gaelco	| Miscellaneous	| 					|
| bankp		|  	| Bank Panic						| 		| 1984	| [Sanritsu] Seg| Miscellaneous	| 					|
| baraduke	|  	| Baraduke						| aliensec	| 1985	| Namco		| Miscellaneous	| 					|
| bstars2	|  	| Baseball Stars 2					| 		| 1992	| SNK		| Neo Geo MVS	| 					|
| bstarsh	|  	| Baseball Stars Professional (NGH-002)			| bstars	| 1990	| SNK		| Neo Geo MVS	| 					|
| bstars	|  	| Baseball Stars Professional (NGM-002)			| 		| 1990	| SNK		| Neo Geo MVS	| 					|
| batman2	|  	| Batman Part 2						| phoenix	| 1981	| bootleg	| Galaxian	| 					|
| batsugunb	|  	| Batsugun (Korean PCB)					| batsugun	| 1993	| Toaplan	| Dual Toaplan G| 					|
| batsugun	|  	| Batsugun (set 1)					| 		| 1993	| Toaplan	| Dual Toaplan G| 					|
| batsuguna	|  	| Batsugun (set 2)					| batsugun	| 1993	| Toaplan	| Dual Toaplan G| 					|
| batsugunsp	|  	| Batsugun (Special Ver.)				| batsugun	| 1993	| Toaplan	| Dual Toaplan G| 					|
| battlntsj	|  	| Battlantis (Japan, program code E)			| battlnts	| 1987	| Konami	| GX777		| 					|
| battlntsa	|  	| Battlantis (program code F)				| battlnts	| 1987	| Konami	| GX777		| 					|
| battlnts	|  	| Battlantis (program code G)				| 		| 1987	| Konami	| GX777		| 					|
| bbakraidja	|  	| Battle Bakraid (Japan) (Wed Apr 7 1999)		| bbakraid	| 1999	| Eighting	| Toaplan GP9001| 					|
| bbakraidc	|  	| Battle Bakraid - Unlimited Version (China) (Tue Jun 8 | bbakraid	| 1999	| Eighting	| Toaplan GP9001| 					|
| bbakraidj	|  	| Battle Bakraid - Unlimited Version (Japan) (Tue Jun 8 | bbakraid	| 1999	| Eighting	| Toaplan GP9001| 					|
| bbakraid	|  	| Battle Bakraid - Unlimited Version (U.S.A.) (Tue Jun 8| 		| 1999	| Eighting	| Toaplan GP9001| 					|
| bchopper	|  	| Battle Chopper					| 		| 1987	| Irem		| M72		| 					|
| batcira	|  	| Battle Circuit (970319 Asia)				| batcir	| 1997	| Capcom	| CPS2		| 					|
| batcird	|  	| Battle Circuit (970319 Euro Phoenix Edition)		| batcir	| 1997	| bootleg	| CPS2		| 					|
| batcir	|  	| Battle Circuit (970319 Euro)				| 		| 1997	| Capcom	| CPS2		| 					|
| batcirj	|  	| Battle Circuit (970319 Japan)				| batcir	| 1997	| Capcom	| CPS2		| 					|
| bcruzm12	|  	| Battle Cruiser M-12					| 		| 1983	| Sigma Enterpri| Miscellaneous	| 					|
| flipshot	|  	| Battle Flip Shot					| 		| 1998	| Visco		| Neo Geo MVS	| 					|
| bgareggahk	|  	| Battle Garegga (Austria / Hong Kong) (Sat Feb 3 1996)	| bgaregga	| 1996	| Raizing / 8ing| Toaplan GP9001| 					|
| bgaregga	|  	| Battle Garegga (Europe / USA / Japan / Asia) (Sat Feb | 		| 1996	| Raizing / 8ing| Toaplan GP9001| 					|
| bgareggatw	|  	| Battle Garegga (Taiwan / Germany) (Thu Feb 1 1996)	| bgaregga	| 1996	| Raizing / 8ing| Toaplan GP9001| 					|
| bgaregganv	|  	| Battle Garegga - New Version (Austria / Hong Kong) (Sa| bgaregga	| 1996	| Raizing / 8ing| Toaplan GP9001| 					|
| bgareggacn	|  	| Battle Garegga - Type 2 (Denmark / China) (Tue Apr 2 1| bgaregga	| 1996	| Raizing / 8ing| Toaplan GP9001| 					|
| bgareggat2	|  	| Battle Garegga - Type 2 (Europe / USA / Japan / Asia) | bgaregga	| 1996	| Raizing / 8ing| Toaplan GP9001| 					|
| bgareggaz	|  	| Battle Garegga Zakk version (Europe / USA / Japan / As| bgaregga	| 2008	| Raizing / 8ing| Toaplan GP9001| 					|
| btlkroad	|  	| Battle K-Road						| 		| 1994	| Psikyo	| Psikyo 68EC020| 					|
| btlkroadk	|  	| Battle K-Road (Korean PCB)				| btlkroad	| 1994	| Psikyo	| Psikyo 68EC020| 					|
| battlane	|  	| Battle Lane! Vol. 5 (set 1)				| 		| 1986	| Technos Japan | Miscellaneous	| 					|
| battlane2	|  	| Battle Lane! Vol. 5 (set 2)				| battlane	| 1986	| Technos Japan | Miscellaneous	| 					|
| battlane3	|  	| Battle Lane! Vol. 5 (set 3)				| battlane	| 1986	| Technos Japan | Miscellaneous	| 					|
| atlantisb	|  	| Battle of Atlantis (bootleg)				| atlantis	| 1981	| bootleg	| Galaxian	| 					|
| atlantis	|  	| Battle of Atlantis (set 1)				| 		| 1981	| Comsoft	| Galaxian	| 					|
| atlantis2	|  	| Battle of Atlantis (set 2)				| atlantis	| 1981	| Comsoft	| Galaxian	| 					|
| bsharkj	|  	| Battle Shark (Japan)					| bshark	| 1989	| Taito Corporat| Taito-Z	| 					|
| bsharkjjs	|  	| Battle Shark (Japan, Joystick)			| bshark	| 1989	| Taito Corporat| Taito-Z	| 					|
| bsharku	|  	| Battle Shark (US)					| bshark	| 1989	| Taito America | Taito-Z	| 					|
| bshark	|  	| Battle Shark (World)					| 		| 1989	| Taito Corporat| Taito-Z	| 					|
| bayroute1	|  	| Bay Route (set 1, US, unprotected)			| bayroute	| 1989	| Sunsoft / Sega| System 16B	| No Sound, Missing Z80 Program ROM	|
| bayroutejd	|  	| Bay Route (set 2, Japan, FD1094 317-0115 decrypted)	| bayroute	| 1989	| Sunsoft / Sega| System 16B	| 					|
| bayroutej	|  	| Bay Route (set 2, Japan, FD1094 317-0115)		| bayroute	| 1989	| Sunsoft / Sega| System 16B	| 					|
| bayrouted	|  	| Bay Route (set 3, World, FD1094 317-0116 decrypted)	| bayroute	| 1989	| Sunsoft / Sega| System 16B	| 					|
| bayroute	|  	| Bay Route (set 3, World, FD1094 317-0116)		| 		| 1989	| Sunsoft / Sega| System 16B	| 					|
| cv_bcquest	|  	| BC's Quest for Tires					| 		| 1983	| Sierra On-Line| ColecoVision	| 					|
| cv_bcquest2	|  	| BC's Quest for Tires II: Grog's Revenge		| 		| 1984	| Coleco	| ColecoVision	| 					|
| cv_bcquest2ca	|  	| BC's Quest for Tires II: Grog's Revenge (Can)		| cv_bcquest2	| 1984	| Coleco Canada	| ColecoVision	| 					|
| cv_beamridr	|  	| Beamrider						| 		| 1983	| Activision	| ColecoVision	| 					|
| bbustersj	|  	| Beast Busters (Japan, Version 2)			| bbusters	| 1989	| SNK		| Miscellaneous	| 					|
| bbustersua	|  	| Beast Busters (US, Version 2)				| bbusters	| 1989	| SNK		| Miscellaneous	| 					|
| bbustersu	|  	| Beast Busters (US, Version 3)				| bbusters	| 1989	| SNK		| Miscellaneous	| 					|
| bbusters	|  	| Beast Busters (World)					| 		| 1989	| SNK		| Miscellaneous	| 					|
| beastfp	|  	| Beastie Feastie					| suprglob	| 1984	| Epos Corporati| Pac-man	| 					|
| ddp2100c	|  	| Bee Storm - DoDonPachi II (V100, China)		| ddp2		| 2001	| IGS		| PolyGameMaster| 					|
| ddp2100hk	|  	| Bee Storm - DoDonPachi II (V100, Hong Kong)		| ddp2		| 2001	| IGS		| PolyGameMaster| 					|
| ddp2100j	|  	| Bee Storm - DoDonPachi II (V100, Japan)		| ddp2		| 2001	| IGS		| PolyGameMaster| 					|
| ddp2100k	|  	| Bee Storm - DoDonPachi II (V100, Korea)		| ddp2		| 2001	| IGS		| PolyGameMaster| 					|
| ddp2100t	|  	| Bee Storm - DoDonPachi II (V100, Taiwan)		| ddp2		| 2001	| IGS		| PolyGameMaster| 					|
| ddp2100	|  	| Bee Storm - DoDonPachi II (V100, World)		| ddp2		| 2001	| IGS		| PolyGameMaster| 					|
| ddp2101c	|  	| Bee Storm - DoDonPachi II (V101, China)		| ddp2		| 2001	| IGS		| PolyGameMaster| 					|
| ddp2101hk	|  	| Bee Storm - DoDonPachi II (V101, Hong Kong)		| ddp2		| 2001	| IGS		| PolyGameMaster| 					|
| ddp2101j	|  	| Bee Storm - DoDonPachi II (V101, Japan)		| ddp2		| 2001	| IGS		| PolyGameMaster| 					|
| ddp2101k	|  	| Bee Storm - DoDonPachi II (V101, Korea)		| ddp2		| 2001	| IGS		| PolyGameMaster| 					|
| ddp2101t	|  	| Bee Storm - DoDonPachi II (V101, Taiwan)		| ddp2		| 2001	| IGS		| PolyGameMaster| 					|
| ddp2101	|  	| Bee Storm - DoDonPachi II (V101, World)		| ddp2		| 2001	| IGS		| PolyGameMaster| 					|
| ddp2c		|  	| Bee Storm - DoDonPachi II (V102, China)		| ddp2		| 2001	| IGS		| PolyGameMaster| 					|
| ddp2hk	|  	| Bee Storm - DoDonPachi II (V102, Hong Kong)		| ddp2		| 2001	| IGS		| PolyGameMaster| 					|
| ddp2j		|  	| Bee Storm - DoDonPachi II (V102, Japan)		| ddp2		| 2001	| IGS		| PolyGameMaster| 					|
| ddp2k		|  	| Bee Storm - DoDonPachi II (V102, Korea)		| ddp2		| 2001	| IGS		| PolyGameMaster| 					|
| ddp2t		|  	| Bee Storm - DoDonPachi II (V102, Taiwan)		| ddp2		| 2001	| IGS		| PolyGameMaster| 					|
| ddp2		|  	| Bee Storm - DoDonPachi II (V102, World)		| 		| 2001	| IGS		| PolyGameMaster| 					|
| blswhstla	|  	| Bells & Whistles (Asia, version M)			| blswhstl	| 1991	| Konami	| GX060		| 					|
| blswhstl	|  	| Bells & Whistles (World, version L)			| 		| 1991	| Konami	| GX060		| 					|
| bermudatj	|  	| Bermuda Triangle (Japan)				| bermudat	| 1987	| SNK		| Miscellaneous	| 					|
| bermudata	|  	| Bermuda Triangle (World Wars) (US)			| worldwar	| 1987	| SNK		| Miscellaneous	| 					|
| bermudat	|  	| Bermuda Triangle (World?)				| 		| 1987	| SNK		| Miscellaneous	| 					|
| bestbest	|  	| Best Of Best						| 		| 1994	| SunA		| Miscellaneous	| 					|
| bestri	|  	| Bestri (Korea)					| 		| 1998	| F2 System	| Miscellaneous	| 					|
| punisherbz	|  	| Biaofeng Zhanjing (Chinese bootleg)			| punisher	| 2002	| bootleg	| CPS1		| 					|
| bigbang	|  	| Big Bang (9th Nov. 1993)				| tdragon2	| 1993	| NMK		| NMK16		| 					|
| bigbucks	|  	| Big Bucks						| 		| 1986	| Dynasoft Inc.	| Pac-man	| 					|
| bigkarnk	|  	| Big Karnak						| 		| 1991	| Gaelco	| Miscellaneous	| 					|
| bigstrik	|  	| Big Striker						| 		| 1992	| Jaleco	| Mega System 1	| 					|
| bigtwin	|  	| Big Twin						| 		| 1995	| Playmark	| Misc		| 					|
| bikkuric	|  	| Bikkuri Card (Japan)					| 		| 1987	| Peni Soft	| Miscellaneous	| 					|
| bioship	|  	| Bio-ship Paladin					| 		| 1990	| UPL (American | NMK16		| 					|
| biomtoya	|  	| Biomechanical Toy (Ver. 1.0.1884)			| biomtoy	| 1995	| Gaelco	| Miscellaneous	| 					|
| biomtoy	|  	| Biomechanical Toy (Ver. 1.0.1885)			| 		| 1995	| Gaelco	| Miscellaneous	| 					|
| bionicc	|  	| Bionic Commando (Euro)				| 		| 1987	| Capcom	| Miscellaneous	| 					|
| bionicc1	|  	| Bionic Commando (US set 1)				| bionicc	| 1987	| Capcom	| Miscellaneous	| 					|
| bionicc2	|  	| Bionic Commando (US set 2)				| bionicc	| 1987	| Capcom	| Miscellaneous	| 					|
| bioniccbl	|  	| Bionic Commandos (bootleg)				| bionicc	| 1987	| Capcom	| Miscellaneous	| 					|
| birdtry	|  	| Birdie Try (Japan)					| 		| 1988	| Data East Corp| DEC0		| 					|
| birdiy	|  	| Birdiy						| 		| 1982	| Mama Top	| Pac-man	| 					|
| bishi		|  	| Bishi Bashi Championship Mini Game Senshuken (ver JAA,| 		| 1996	| Konami	| Miscellaneous	| Imperfect gfx (one gfx rom bad, bad pr|
| blkdrgonb	|  	| Black Dragon (bootleg)				| blktiger	| 1987	| bootleg	| Miscellaneous	| 					|
| blkdrgon	|  	| Black Dragon (Japan)					| blktiger	| 1987	| Capcom	| Miscellaneous	| 					|
| blkheart	|  	| Black Heart						| 		| 1991	| UPL		| NMK16		| 					|
| blkheartj	|  	| Black Heart (Japan)					| blkheart	| 1991	| UPL		| NMK16		| 					|
| blkhole	|  	| Black Hole						| 		| 1981	| TDS		| Galaxian	| 					|
| blkpnthr	|  	| Black Panther						| 		| 1987	| Konami	| GX604		| 					|
| blktiger	|  	| Black Tiger						| 		| 1987	| Capcom	| Miscellaneous	| 					|
| blktigerb1	|  	| Black Tiger (bootleg set 1)				| blktiger	| 1987	| bootleg	| Miscellaneous	| 					|
| blktigerb2	|  	| Black Tiger (bootleg set 2)				| blktiger	| 1987	| Capcom	| Miscellaneous	| 					|
| blktigera	|  	| Black Tiger (older)					| blktiger	| 1987	| Capcom	| Miscellaneous	| 					|
| blktigerb3	|  	| Black Tiger / Black Dragon (mixed bootleg?)		| blktiger	| 1987	| Capcom	| Miscellaneous	| 					|
| bmaster	|  	| Blade Master (World)					| 		| 1991	| Irem		| M92		| 					|
| bladestle	|  	| Blades of Steel (version E)				| bladestl	| 1987	| Konami	| GX797		| 					|
